country,date,temperature_mean,temperature_max,temperature_min,precipitation,windspeed_mean,windspeed_max,evapotranspiration,solar_radiation
Wales,2016-04-13,8.832,13.495,2.912,0.567,4.5,8.923,2.553,18.747
Wales,2016-04-14,9.605,13.428,4.778,2.9,7.675,12.441,2.24,16.777
Wales,2016-04-15,8.383,11.512,5.695,2.6,12.905,19.486,1.49,11.17
Wales,2016-04-16,5.889,9.195,3.195,2.4,13.468,19.452,2.431,20.35
Wales,2016-04-17,5.772,9.495,1.145,0.2,10.289,15.424,2.233,17.577
Wales,2016-04-18,8.062,10.478,4.862,0.167,15.593,22.038,1.733,12.51
Wales,2016-04-19,9.672,13.112,5.762,0.0,6.332,9.634,2.154,14.953
Wales,2016-04-20,9.564,14.328,4.578,0.0,16.889,21.516,3.475,24.117
Wales,2016-04-21,10.179,14.728,5.362,0.1,17.795,21.101,2.74,16.147
Wales,2016-04-22,8.659,10.712,7.012,2.067,16.388,21.681,1.701,7.427
Wales,2016-04-23,7.409,10.678,3.578,0.167,12.942,19.313,2.549,19.573
Wales,2016-04-24,7.703,10.712,4.928,0.067,15.694,21.22,2.665,19.25
Wales,2016-04-25,7.79,10.278,5.112,1.333,21.678,28.561,2.08,14.333
Wales,2016-04-26,5.84,8.945,3.045,0.467,20.863,26.653,2.827,22.557
Wales,2016-04-27,5.387,8.378,2.445,1.6,12.85,19.224,2.316,20.31
Wales,2016-04-28,5.511,9.095,0.278,4.1,18.463,29.778,1.741,13.69
Wales,2016-04-29,6.253,8.512,4.145,1.1,20.508,26.771,2.724,21.493
Wales,2016-04-30,6.735,10.095,2.445,0.167,13.504,21.187,2.676,21.96
Wales,2016-05-01,8.667,10.678,5.712,1.833,16.675,23.419,0.844,5.16
Wales,2016-05-02,10.437,12.028,8.128,3.233,22.893,30.418,1.719,12.5
Wales,2016-05-03,8.699,11.162,6.112,0.633,15.241,21.675,2.53,19.313
Wales,2016-05-04,9.463,13.545,4.512,0.0,12.196,18.649,2.877,22.713
Wales,2016-05-05,11.417,16.995,4.562,0.0,7.889,10.827,3.52,24.303
Wales,2016-05-06,13.046,18.028,6.628,0.0,8.406,11.872,2.938,17.287
Wales,2016-05-07,14.886,19.795,10.778,5.667,11.793,18.112,2.856,17.063
Wales,2016-05-08,17.337,21.912,12.445,0.4,18.489,26.847,4.523,23.79
Wales,2016-05-09,16.989,19.478,14.612,6.3,17.123,25.29,3.177,14.467
Wales,2016-05-10,15.064,16.795,13.728,11.067,8.959,12.609,1.258,7.547
Wales,2016-05-11,14.591,16.745,13.328,10.8,10.376,16.366,1.265,8.007
Wales,2016-05-12,16.49,20.528,13.145,0.333,15.312,20.161,3.39,19.927
Wales,2016-05-13,14.335,18.462,10.762,0.533,15.943,21.385,3.792,24.333
Wales,2016-05-14,10.423,13.362,7.128,0.0,9.413,15.401,2.955,20.21
Wales,2016-05-15,10.347,13.328,6.212,0.0,10.35,17.395,2.958,22.12
Wales,2016-05-16,10.714,14.228,6.695,0.0,9.845,14.586,3.063,22.647
Wales,2016-05-17,11.643,14.095,8.512,0.767,14.719,22.407,1.888,12.817
Wales,2016-05-18,11.439,13.145,9.878,4.433,16.264,23.971,2.517,18.45
Wales,2016-05-19,11.193,13.595,7.345,3.3,16.028,24.892,1.595,10.913
Wales,2016-05-20,12.575,14.362,11.062,5.267,19.675,25.17,2.338,16.42
Wales,2016-05-21,12.378,13.862,10.212,11.167,19.311,27.538,1.208,7.923
Wales,2016-05-22,11.632,14.262,9.378,2.1,10.177,18.367,2.985,22.157
Wales,2016-05-23,11.548,14.695,8.012,0.067,12.439,18.111,3.079,21.44
Wales,2016-05-24,12.426,16.795,7.112,0.0,13.654,19.451,3.911,25.497
Wales,2016-05-25,10.305,12.728,7.045,0.0,13.014,16.378,2.359,14.293
Wales,2016-05-26,12.376,15.712,9.362,0.067,5.412,8.237,2.542,15.777
Wales,2016-05-27,13.962,17.845,10.362,4.767,8.356,12.714,2.805,17.727
Wales,2016-05-28,14.763,18.662,10.828,5.5,8.245,13.276,3.176,20.737
Wales,2016-05-29,15.394,19.195,10.495,0.233,9.865,14.393,3.847,24.047
Wales,2016-05-30,15.526,19.628,10.145,0.0,11.631,16.265,4.072,25.073
Wales,2016-05-31,15.694,19.145,11.612,0.0,18.444,24.788,4.136,24.217
Wales,2016-06-01,15.614,18.762,12.228,0.167,17.49,22.141,3.065,16.99
Wales,2016-06-02,14.388,18.545,10.412,0.0,13.548,17.793,4.494,28.783
Wales,2016-06-03,14.182,18.295,9.078,0.0,8.108,12.669,3.821,24.963
Wales,2016-06-04,15.545,18.895,10.628,0.233,4.154,6.95,2.429,14.183
Wales,2016-06-05,18.402,22.462,14.178,0.167,8.06,12.475,3.708,21.583
Wales,2016-06-06,18.81,22.562,15.162,1.333,8.793,12.475,4.125,24.227
Wales,2016-06-07,16.687,18.945,13.995,1.867,8.089,15.214,2.879,18.677
Wales,2016-06-08,16.784,20.745,12.395,0.4,5.776,10.189,3.38,20.47
Wales,2016-06-09,17.807,21.212,13.078,0.167,7.558,10.939,3.275,19.65
Wales,2016-06-10,17.158,20.128,14.795,1.4,5.453,10.228,2.522,13.91
Wales,2016-06-11,15.955,18.545,13.962,2.233,7.045,13.044,2.538,15.85
Wales,2016-06-12,15.112,17.678,12.378,7.733,12.868,21.228,2.328,15.823
Wales,2016-06-13,14.842,16.845,13.545,5.167,12.333,17.025,2.032,12.667
Wales,2016-06-14,14.08,15.345,12.995,7.4,14.848,19.593,1.794,12.247
Wales,2016-06-15,14.486,16.895,12.362,11.9,7.855,13.394,2.303,14.673
Wales,2016-06-16,14.569,17.395,10.728,7.8,11.142,17.81,2.748,18.443
Wales,2016-06-17,14.464,17.362,12.278,6.267,12.704,19.703,2.671,17.017
Wales,2016-06-18,13.971,16.312,11.445,0.033,13.457,17.691,2.863,18.267
Wales,2016-06-19,14.48,16.312,11.878,8.167,17.286,26.256,1.055,5.54
Wales,2016-06-20,15.62,17.545,14.062,8.5,18.061,24.17,2.218,15.477
Wales,2016-06-21,15.242,17.528,12.662,0.433,11.909,16.708,3.24,21.577
Wales,2016-06-22,16.028,18.962,13.278,1.467,10.559,13.763,2.351,14.243
Wales,2016-06-23,15.608,18.545,12.728,0.0,10.962,18.031,3.962,25.96
Wales,2016-06-24,14.542,16.028,12.995,3.067,16.575,20.662,2.784,20.313
Wales,2016-06-25,14.296,16.778,11.778,1.267,15.313,23.14,3.14,21.613
Wales,2016-06-26,14.248,15.445,12.312,4.9,15.332,18.238,1.425,8.14
Wales,2016-06-27,14.498,15.495,12.962,0.167,16.361,19.732,2.887,17.64
Wales,2016-06-28,13.357,15.212,11.378,8.767,15.502,26.627,1.598,10.243
Wales,2016-06-29,13.615,15.295,11.445,11.3,21.495,31.227,1.185,7.193
Wales,2016-06-30,14.208,16.262,11.628,4.1,15.674,25.034,2.371,15.787
Wales,2016-07-01,13.749,15.145,11.562,1.867,23.322,30.278,2.946,21.107
Wales,2016-07-02,13.289,15.695,10.828,1.833,21.677,27.257,3.347,23.103
Wales,2016-07-03,14.316,17.162,11.262,0.533,10.138,15.38,3.562,24.163
Wales,2016-07-04,14.158,17.462,9.278,1.433,14.613,25.635,1.884,11.92
Wales,2016-07-05,14.498,16.228,12.695,0.067,16.204,21.599,3.21,20.34
Wales,2016-07-06,14.377,17.395,10.628,0.133,8.746,13.653,2.461,14.48
Wales,2016-07-07,15.531,16.645,14.228,2.367,16.792,20.789,1.273,6.487
Wales,2016-07-08,16.153,17.845,14.928,2.267,21.456,26.115,2.556,17.23
Wales,2016-07-09,16.88,19.012,14.928,5.067,22.099,30.605,1.364,7.317
Wales,2016-07-10,16.544,17.895,15.078,5.367,24.467,31.309,2.6,17.447
Wales,2016-07-11,15.278,17.112,13.528,5.633,23.566,31.897,2.496,17.05
Wales,2016-07-12,13.93,15.912,12.262,1.567,14.162,18.114,2.902,18.263
Wales,2016-07-13,13.677,16.278,10.528,0.233,14.629,21.016,3.481,23.687
Wales,2016-07-14,14.105,16.728,11.078,0.0,13.252,17.259,3.175,19.603
Wales,2016-07-15,15.376,17.578,12.978,0.767,18.075,24.828,1.478,7.367
Wales,2016-07-16,16.686,17.778,15.828,1.267,19.938,22.824,1.21,7.15
Wales,2016-07-17,17.496,19.562,15.928,0.333,14.439,18.101,2.319,15.197
Wales,2016-07-18,20.023,24.428,15.645,0.0,5.251,7.654,3.805,21.457
Wales,2016-07-19,22.894,28.512,16.445,0.033,13.397,21.937,5.454,27.48
Wales,2016-07-20,19.853,22.412,15.962,2.133,14.906,22.647,3.829,24.763
Wales,2016-07-21,16.84,18.662,14.645,1.467,10.887,16.068,2.05,11.747
Wales,2016-07-22,17.985,21.128,15.228,1.233,7.428,12.291,2.995,17.923
Wales,2016-07-23,17.373,19.812,15.178,0.0,9.032,15.625,3.122,19.05
Wales,2016-07-24,17.082,18.578,15.512,2.867,14.514,20.838,1.805,10.523
Wales,2016-07-25,15.973,17.745,13.895,0.833,15.123,19.713,2.809,17.997
Wales,2016-07-26,16.394,18.178,14.495,1.267,14.905,21.371,2.042,11.627
Wales,2016-07-27,17.035,19.562,14.562,4.167,16.637,22.988,2.753,16.293
Wales,2016-07-28,15.781,18.195,12.262,3.7,14.659,21.93,1.768,10.633
Wales,2016-07-29,16.63,17.895,15.062,1.167,13.936,18.849,2.333,14.607
Wales,2016-07-30,15.843,18.612,12.628,0.367,9.385,14.341,3.38,20.277
Wales,2016-07-31,15.16,17.945,11.462,0.233,11.879,19.158,3.293,21.087
Wales,2016-08-01,15.02,16.662,13.845,16.433,13.1,21.272,1.158,5.5
Wales,2016-08-02,17.458,18.762,16.512,4.067,18.816,24.082,0.968,5.453
Wales,2016-08-03,16.708,17.912,15.412,3.867,28.237,34.693,2.711,18.37
Wales,2016-08-04,15.945,17.728,14.328,4.5,20.508,28.225,2.7,17.94
Wales,2016-08-05,15.85,18.228,12.978,0.3,12.224,20.49,2.843,19.117
Wales,2016-08-06,17.286,20.095,14.162,0.033,14.259,22.432,3.124,19.19
Wales,2016-08-07,16.935,18.078,15.628,0.8,25.374,30.59,2.725,15.953
Wales,2016-08-08,15.21,16.795,13.178,0.6,19.312,26.74,3.432,19.617
Wales,2016-08-09,14.012,16.195,11.628,0.1,16.453,23.562,3.2,19.757
Wales,2016-08-10,14.175,16.912,11.778,0.733,13.271,17.263,2.081,10.403
Wales,2016-08-11,15.411,17.728,12.978,0.0,17.334,21.286,2.169,12.67
Wales,2016-08-12,16.4,17.862,14.978,0.0,19.221,26.66,2.681,17.123
Wales,2016-08-13,16.789,18.445,14.912,0.733,16.613,23.174,2.911,17.113
Wales,2016-08-14,16.662,19.795,12.212,0.0,4.965,8.542,2.655,15.67
Wales,2016-08-15,18.256,22.745,13.795,0.0,9.808,14.114,4.054,23.873
Wales,2016-08-16,18.277,23.328,12.995,0.0,11.722,17.539,4.124,24.04
Wales,2016-08-17,18.378,22.695,13.678,0.5,10.809,17.827,3.474,19.593
Wales,2016-08-18,18.605,22.112,15.228,1.7,5.906,9.292,2.714,15.843
Wales,2016-08-19,16.792,19.562,14.445,15.933,19.112,29.463,1.934,9.883
Wales,2016-08-20,15.424,16.928,14.112,28.6,31.377,35.599,1.711,10.4
Wales,2016-08-21,15.709,17.178,14.312,16.6,26.067,31.352,1.539,7.93
Wales,2016-08-22,17.505,18.578,16.612,3.667,19.252,24.723,0.854,4.137
Wales,2016-08-23,19.055,24.062,14.762,0.0,9.646,15.605,3.253,19.077
Wales,2016-08-24,18.231,21.295,15.312,0.0,7.957,11.845,2.518,14.557
Wales,2016-08-25,18.237,21.628,15.262,1.833,5.446,9.612,2.444,14.207
Wales,2016-08-26,16.028,18.662,13.178,0.0,11.267,15.966,2.868,18.443
Wales,2016-08-27,16.493,21.162,10.712,6.833,11.224,16.663,2.331,13.37
Wales,2016-08-28,17.227,19.778,15.278,2.967,9.877,16.789,1.762,10.27
Wales,2016-08-29,16.254,19.612,12.645,0.0,8.375,13.395,2.823,18.23
Wales,2016-08-30,16.54,19.928,13.245,0.0,8.528,12.331,2.443,15.007
Wales,2016-08-31,16.539,18.662,14.645,0.467,15.015,20.148,2.281,14.66
Wales,2016-09-01,15.714,17.778,13.078,0.5,12.174,20.662,2.492,15.563
Wales,2016-09-02,16.217,17.662,14.762,1.5,17.613,21.152,1.997,11.6
Wales,2016-09-03,16.061,17.712,14.278,24.367,21.955,33.542,0.597,2.94
Wales,2016-09-04,15.949,17.445,14.828,1.8,19.623,31.663,1.852,9.52
Wales,2016-09-05,17.414,19.345,15.362,2.4,14.747,20.063,0.925,5.31
Wales,2016-09-06,18.603,20.378,17.062,0.467,10.657,15.678,1.434,7.963
Wales,2016-09-07,19.472,23.545,15.395,0.067,11.497,17.15,2.62,14.917
Wales,2016-09-08,16.844,18.678,15.145,3.667,19.851,27.542,2.369,13.6
Wales,2016-09-09,17.539,19.945,15.528,6.633,23.986,31.086,1.764,9.387
Wales,2016-09-10,15.508,17.228,13.278,3.333,11.255,21.424,1.852,10.52
Wales,2016-09-11,14.925,17.495,12.045,0.0,16.335,23.593,2.346,12.287
Wales,2016-09-12,18.02,21.078,14.478,0.4,21.609,28.218,1.688,7.46
Wales,2016-09-13,19.087,21.795,15.845,7.067,9.636,17.101,1.587,8.953
Wales,2016-09-14,20.464,24.245,17.112,0.067,14.27,21.583,2.523,13.96
Wales,2016-09-15,17.86,22.545,13.895,0.0,7.712,13.921,2.414,14.27
Wales,2016-09-16,15.098,16.195,13.495,0.133,19.798,25.592,2.348,13.487
Wales,2016-09-17,14.567,17.778,12.095,0.0,12.498,16.141,2.227,12.95
Wales,2016-09-18,13.828,17.412,9.495,0.0,7.598,15.959,2.022,13.32
Wales,2016-09-19,14.873,16.145,12.595,2.067,8.969,14.145,1.038,5.137
Wales,2016-09-20,13.901,16.928,11.095,0.0,5.019,8.021,1.612,10.157
Wales,2016-09-21,14.384,17.728,10.962,1.067,10.319,17.23,1.414,8.597
Wales,2016-09-22,13.565,14.762,12.112,2.333,11.667,15.212,2.23,14.717
Wales,2016-09-23,14.23,16.995,11.912,0.467,15.403,22.189,2.114,10.833
Wales,2016-09-24,16.505,19.095,13.312,6.4,25.322,32.586,1.887,8.017
Wales,2016-09-25,14.131,15.812,12.228,9.133,21.018,26.416,1.924,11.637
Wales,2016-09-26,13.386,14.862,11.595,15.167,15.851,20.951,0.656,2.58
Wales,2016-09-27,15.615,17.545,13.245,1.867,17.327,21.324,1.093,6.067
Wales,2016-09-28,15.769,17.662,13.612,0.367,21.851,27.549,0.715,3.773
Wales,2016-09-29,14.858,16.345,12.712,2.067,24.146,29.896,1.936,11.587
Wales,2016-09-30,12.394,14.145,10.845,2.9,14.765,19.618,1.278,8.523
Wales,2016-10-01,11.455,13.462,10.062,8.367,12.051,15.779,1.15,7.81
Wales,2016-10-02,11.171,15.212,6.512,0.0,6.495,10.945,1.808,13.107
Wales,2016-10-03,12.812,16.595,9.445,0.0,14.442,21.837,1.965,12.237
Wales,2016-10-04,13.786,16.828,11.228,0.0,21.502,27.414,1.77,7.943
Wales,2016-10-05,13.24,16.078,10.512,0.0,23.869,29.128,2.375,12.463
Wales,2016-10-06,11.212,13.362,9.295,0.0,19.385,25.519,1.924,8.517
Wales,2016-10-07,12.359,15.012,9.945,0.0,13.857,18.392,1.343,6.507
Wales,2016-10-08,12.509,15.028,10.212,0.0,9.131,12.204,1.084,6.083
Wales,2016-10-09,10.819,14.395,7.745,0.0,8.414,11.743,1.572,10.433
Wales,2016-10-10,9.179,12.495,5.828,0.3,6.291,11.088,1.249,9.073
Wales,2016-10-11,10.111,14.112,7.028,0.0,14.34,20.652,1.443,9.907
Wales,2016-10-12,11.694,14.812,9.612,0.033,17.874,23.515,1.447,8.567
Wales,2016-10-13,10.032,12.045,8.045,0.233,16.704,22.709,1.276,8.02
Wales,2016-10-14,9.999,13.045,6.478,0.0,13.772,19.859,1.129,6.263
Wales,2016-10-15,11.256,13.878,9.995,7.433,14.846,18.71,1.233,7.217
Wales,2016-10-16,12.496,14.728,10.645,7.5,21.525,25.034,1.469,8.103
Wales,2016-10-17,12.214,13.212,11.345,7.3,20.494,24.62,0.904,5.607
Wales,2016-10-18,11.118,12.028,9.962,2.833,21.747,27.804,1.616,7.713
Wales,2016-10-19,10.669,12.928,8.662,0.1,13.38,17.324,1.135,6.517
Wales,2016-10-20,9.601,13.195,6.428,0.0,8.625,12.369,1.055,7.033
Wales,2016-10-21,8.532,13.128,4.762,0.0,4.536,6.665,1.097,8.443
Wales,2016-10-22,8.274,11.778,5.445,0.0,12.066,17.583,0.963,6.72
Wales,2016-10-23,8.77,11.895,6.312,0.0,22.462,30.273,1.174,6.393
Wales,2016-10-24,9.595,10.928,8.412,5.867,20.053,23.466,0.824,2.88
Wales,2016-10-25,11.028,13.695,9.162,1.233,9.689,13.005,0.556,3.24
Wales,2016-10-26,12.341,14.245,10.728,0.2,12.987,18.181,0.778,5.287
Wales,2016-10-27,12.351,13.928,10.945,0.133,18.411,26.394,0.78,4.333
Wales,2016-10-28,13.016,14.178,12.162,0.0,13.248,19.668,0.645,3.443
Wales,2016-10-29,13.033,14.478,12.195,0.0,4.307,8.852,0.479,2.56
Wales,2016-10-30,12.198,15.37,9.903,0.0,8.496,11.554,0.698,4.695
Wales,2016-10-31,10.417,12.462,8.412,0.0,10.098,15.503,0.602,3.74
Wales,2016-11-01,8.314,10.928,5.228,0.0,7.634,10.269,0.855,6.32
Wales,2016-11-02,8.06,10.228,4.545,0.9,9.584,16.938,0.604,3.397
Wales,2016-11-03,8.761,10.062,6.645,1.833,11.157,15.011,0.764,5.247
Wales,2016-11-04,6.312,8.262,4.295,0.0,14.635,21.705,0.964,6.617
Wales,2016-11-05,5.24,8.145,3.212,0.0,15.429,23.914,1.04,6.243
Wales,2016-11-06,5.325,8.562,3.428,0.0,13.558,18.015,0.861,6.163
Wales,2016-11-07,5.135,8.012,1.395,10.067,9.549,22.032,0.452,2.807
Wales,2016-11-08,8.348,9.562,7.328,6.767,20.831,29.955,0.819,4.513
Wales,2016-11-09,8.486,9.762,7.545,3.033,19.0,25.549,0.864,4.737
Wales,2016-11-10,7.771,9.912,3.328,0.0,11.91,20.77,0.733,4.483
Wales,2016-11-11,10.756,12.295,9.245,10.967,15.209,24.283,0.478,1.873
Wales,2016-11-12,9.381,11.478,7.445,0.733,9.448,13.275,0.538,3.733
Wales,2016-11-13,11.811,12.862,10.278,0.6,16.515,20.725,0.282,1.61
Wales,2016-11-14,12.694,13.212,12.245,0.467,16.618,20.149,0.205,0.987
Wales,2016-11-15,10.353,12.028,8.445,1.333,20.646,28.799,0.704,2.4
Wales,2016-11-16,8.057,10.178,5.312,7.133,25.943,41.903,1.115,2.94
Wales,2016-11-17,5.337,7.162,4.212,2.933,18.356,24.733,0.921,4.67
Wales,2016-11-18,5.238,6.545,4.245,2.6,13.221,21.037,0.506,3.643
Wales,2016-11-19,5.164,7.195,3.562,11.567,17.025,32.467,0.537,4.17
Wales,2016-11-20,4.435,6.262,3.095,34.5,24.242,36.452,0.179,0.41
Wales,2016-11-21,5.868,7.162,4.378,1.267,12.296,16.469,0.347,1.6
Wales,2016-11-22,6.748,8.295,5.145,0.0,14.496,24.291,0.436,1.95
Wales,2016-11-23,7.059,8.795,5.478,0.0,26.402,29.279,0.894,4.213
Wales,2016-11-24,5.888,8.495,4.528,0.0,21.912,23.971,0.93,4.803
Wales,2016-11-25,4.306,6.595,2.945,0.0,13.533,17.874,0.46,3.92
Wales,2016-11-26,5.62,7.995,3.062,0.0,15.04,21.339,0.528,2.857
Wales,2016-11-27,5.077,7.778,2.828,0.0,14.544,16.502,0.785,4.067
Wales,2016-11-28,1.248,4.495,-1.122,0.0,9.331,14.58,0.508,4.553
Wales,2016-11-29,0.459,5.145,-2.805,0.0,3.786,6.215,0.373,4.277
Wales,2016-11-30,2.376,5.962,-0.355,0.0,4.056,7.243,0.277,2.897
Wales,2016-12-01,4.059,7.445,1.095,0.0,6.041,9.64,0.291,2.813
Wales,2016-12-02,4.583,6.628,2.845,0.0,14.456,21.752,0.494,3.317
Wales,2016-12-03,3.1,5.228,1.745,0.0,22.239,25.686,0.781,4.103
Wales,2016-12-04,3.836,6.728,1.528,0.2,12.187,17.265,0.291,2.66
Wales,2016-12-05,8.457,10.695,5.595,0.1,10.441,14.986,0.222,1.563
Wales,2016-12-06,11.63,13.162,10.178,0.7,19.491,23.173,0.455,2.693
Wales,2016-12-07,11.653,12.695,9.478,5.2,15.111,25.65,0.263,2.307
Wales,2016-12-08,12.243,13.062,11.212,3.3,19.802,24.131,0.393,1.627
Wales,2016-12-09,10.237,11.295,8.045,7.367,9.686,16.49,0.176,0.663
Wales,2016-12-10,7.726,9.612,6.345,0.0,10.546,16.718,0.28,2.583
Wales,2016-12-11,8.227,10.545,5.812,2.233,10.889,16.486,0.172,0.73
Wales,2016-12-12,9.914,11.778,7.028,4.9,14.589,19.737,0.166,0.997
Wales,2016-12-13,9.967,11.278,9.062,0.0,16.581,19.668,0.402,3.37
Wales,2016-12-14,10.056,11.378,8.795,0.533,16.454,19.406,0.339,2.373
Wales,2016-12-15,9.414,10.595,8.712,0.9,11.709,15.475,0.259,1.64
Wales,2016-12-16,8.312,9.678,5.778,0.0,4.194,7.621,0.198,1.33
Wales,2016-12-17,5.837,7.712,4.045,0.0,6.393,10.326,0.238,1.903
Wales,2016-12-18,6.75,8.345,4.795,1.4,5.262,8.172,0.234,1.54
Wales,2016-12-19,6.823,7.828,6.078,2.533,13.203,19.978,0.329,1.723
Wales,2016-12-20,7.902,9.445,5.995,2.2,16.367,27.705,0.39,1.82
Wales,2016-12-21,7.373,9.045,5.762,0.833,14.926,22.701,0.466,2.543
Wales,2016-12-22,9.02,11.412,7.212,6.767,25.593,40.234,0.593,1.023
Wales,2016-12-23,8.869,10.078,7.245,1.3,28.141,33.474,1.126,2.163
Wales,2016-12-24,10.89,11.512,9.595,2.367,28.417,30.759,0.4,1.367
Wales,2016-12-25,6.926,9.462,5.162,0.167,18.6,25.516,1.012,3.547
Wales,2016-12-26,3.201,6.028,-0.022,0.0,5.898,8.757,0.288,2.867
Wales,2016-12-27,3.166,6.162,1.545,0.0,9.228,10.553,0.275,3.18
Wales,2016-12-28,3.658,6.112,1.295,0.0,6.101,8.657,0.224,2.157
Wales,2016-12-29,7.574,9.395,4.512,0.0,10.435,12.951,0.171,1.063
Wales,2016-12-30,8.53,9.128,7.812,0.3,13.524,18.481,0.23,1.577
Wales,2016-12-31,5.773,8.796,2.462,9.8,19.581,25.267,0.385,1.023
Wales,2017-01-01,2.159,5.046,-0.771,0.0,11.729,19.884,0.491,3.877
Wales,2017-01-02,2.846,6.229,-1.088,0.0,12.387,17.593,0.466,3.077
Wales,2017-01-03,5.55,8.429,1.779,0.133,12.911,17.638,0.364,1.983
Wales,2017-01-04,1.844,4.279,-0.254,0.0,11.68,15.476,0.571,3.97
Wales,2017-01-05,6.152,9.562,2.946,6.7,14.276,18.801,0.352,0.707
Wales,2017-01-06,9.362,10.446,8.179,0.867,6.756,15.457,0.242,1.77
Wales,2017-01-07,8.903,10.062,6.412,0.367,7.03,11.202,0.225,1.5
Wales,2017-01-08,8.194,9.812,5.879,6.767,20.983,29.752,0.41,0.95
Wales,2017-01-09,7.533,9.412,5.412,0.767,19.093,23.705,0.588,1.477
Wales,2017-01-10,8.32,10.579,5.996,0.367,25.81,34.808,1.223,3.233
Wales,2017-01-11,4.59,6.845,1.629,10.8,18.653,26.249,0.678,0.727
Wales,2017-01-12,3.161,5.196,1.196,1.667,25.73,36.432,1.212,3.603
Wales,2017-01-13,4.625,7.095,1.646,7.767,18.412,24.927,0.514,2.81
Wales,2017-01-14,8.0,9.579,5.696,2.333,19.401,23.901,0.416,1.583
Wales,2017-01-15,8.949,9.912,7.562,0.3,11.922,18.01,0.293,1.57
Wales,2017-01-16,7.066,8.696,5.862,0.033,6.733,10.398,0.265,1.567
Wales,2017-01-17,5.98,6.879,5.145,0.0,5.402,8.828,0.274,1.577
Wales,2017-01-18,5.843,7.562,3.812,0.033,7.547,11.499,0.318,1.937
Wales,2017-01-19,3.572,5.912,1.546,0.0,13.392,17.925,0.851,5.12
Wales,2017-01-20,1.379,3.829,-0.654,0.2,12.596,16.919,0.63,5.14
Wales,2017-01-21,4.029,7.079,0.962,2.167,10.681,16.141,0.423,2.93
Wales,2017-01-22,4.399,7.629,1.779,0.133,7.411,10.964,0.427,4.22
Wales,2017-01-23,5.644,7.845,2.279,0.233,11.08,14.225,0.303,1.81
Wales,2017-01-24,4.93,7.646,2.629,0.033,16.686,26.45,0.736,5.777
Wales,2017-01-25,2.419,3.529,1.612,0.2,25.306,30.789,0.725,3.53
Wales,2017-01-26,4.352,6.929,1.929,2.867,21.524,28.047,0.584,3.177
Wales,2017-01-27,5.932,7.312,3.912,9.967,15.074,21.319,0.541,4.17
Wales,2017-01-28,5.857,8.096,2.245,9.833,11.597,20.252,0.242,0.977
Wales,2017-01-29,8.256,9.479,6.662,1.733,13.456,20.927,0.263,1.367
Wales,2017-01-30,10.414,11.612,8.762,10.3,17.327,24.4,0.279,1.103
Wales,2017-01-31,8.688,10.012,7.379,6.0,15.69,28.297,0.55,3.953
Wales,2017-02-01,10.439,11.762,8.779,9.133,33.033,42.364,1.123,3.313
Wales,2017-02-02,6.7,8.579,3.762,10.233,24.538,35.922,0.596,1.647
Wales,2017-02-03,4.694,7.612,1.229,4.933,12.089,22.59,0.759,5.653
Wales,2017-02-04,3.622,7.196,0.546,0.2,8.311,13.761,0.537,4.58
Wales,2017-02-05,4.332,7.362,0.629,7.433,17.259,32.414,0.454,2.207
Wales,2017-02-06,6.182,8.229,3.079,6.0,12.547,20.128,0.658,5.473
Wales,2017-02-07,4.248,7.546,1.512,0.067,9.735,15.204,0.703,5.973
Wales,2017-02-08,1.732,3.379,-0.438,0.033,18.086,22.37,0.841,5.447
Wales,2017-02-09,1.316,4.062,-0.721,0.033,15.384,19.595,0.881,5.54
Wales,2017-02-10,1.639,5.146,-1.271,0.4,14.54,20.976,0.748,5.06
Wales,2017-02-11,3.311,4.429,2.229,0.533,22.228,31.444,0.828,4.22
Wales,2017-02-12,6.804,10.262,4.346,0.167,33.538,38.369,1.623,7.077
Wales,2017-02-13,6.294,8.496,4.012,0.333,22.059,30.971,0.795,2.887
Wales,2017-02-14,8.483,10.529,7.179,3.567,16.197,22.26,0.619,4.527
Wales,2017-02-15,7.908,9.912,5.746,2.667,14.631,20.805,0.693,5.937
Wales,2017-02-16,8.434,10.912,6.512,0.667,10.945,17.101,0.774,5.57
Wales,2017-02-17,8.417,11.129,6.779,0.133,13.411,17.46,0.807,6.14
Wales,2017-02-18,8.786,9.946,7.179,0.333,14.012,20.208,0.372,2.02
Wales,2017-02-19,10.45,12.262,9.329,1.667,18.896,25.839,0.473,3.62
Wales,2017-02-20,9.894,10.446,9.446,2.2,24.302,34.401,0.345,1.72
Wales,2017-02-21,9.927,10.296,9.429,8.333,30.097,35.378,0.38,1.31
Wales,2017-02-22,7.931,9.796,5.179,11.433,37.08,55.918,1.559,7.647
Wales,2017-02-23,5.788,8.112,3.179,1.933,15.68,23.19,1.257,7.807
Wales,2017-02-24,8.727,9.746,7.462,8.8,24.833,29.622,0.596,1.587
Wales,2017-02-25,8.859,10.112,7.162,4.6,25.755,37.216,0.763,3.303
Wales,2017-02-26,5.462,7.012,2.995,13.033,19.446,27.084,0.821,6.13
Wales,2017-02-27,4.671,7.729,0.829,7.067,21.737,37.098,1.013,6.777
Wales,2017-02-28,6.19,7.696,4.312,7.267,17.073,35.681,0.934,4.737
Wales,2017-03-01,6.861,8.762,5.512,4.133,26.666,40.143,1.989,10.217
